DocumentRatingSource,FlownYear,FlownMonth,AgentCode,AgentName,POS,POSCountryName,OriginCode,DestinationCode,CargoType,ProductCode,SpecialHandlingCodeList,CommodityCode,ChargeableWeight,Pieces,Revenue
AAAA,2017,NOVEMBER ,DMKPCJC,DMKPCUU2LHGTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,ZZZ,DLJ,ENS,B2303,2241,4,605.07
AAAA,2017,NOVEMBER ,DMKPCJC,DMKPCUU2LHGTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,ZZZ,DLJ,ENS,B2303,5875.5,6,1586.39
AAAA,2017,NOVEMBER ,DMKPCJC,DMKPCUU2LHGTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,ZZZ,DLJ,ENS,B2303,1836,3,495.72
AABB,2017,OCTOBER  ,FBLAWJC,FBLAWU1KTRVLXPOOMDT,KLD,RWAYRM6OFWYIBVQEVIFUNUSXQN,KLD,ZZZ,ZZZ,DLJ,OOD3ELA,B2308,99,6,76.63
AABB,2017,NOVEMBER ,FBLAWJC,FBLAWU1KTRVLXPOOMDT,KLD,RWAYRM6OFWYIBVQEVIFUNUSXQN,KLD,ZZZ,ZZZ,DLJ,OOD,ZZZ,69,2,55.53
AAAA,2017,SEPTEMBER,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,RWCBA,B2303,450,3,73.5
AAAA,2017,OCTOBER  ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,ENS,B2303,5313,10,974.05
AAAA,2017,SEPTEMBER,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,RWCBA,B2303,480,3,78.4
AAAA,2017,OCTOBER  ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,B2345,4122,54,810.66
AAAA,2017,SEPTEMBER,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,ENS3RUW7SDF,5530,3414,4,625.9
AAAA,2017,SEPTEMBER,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,B2303,498,1,91.3
AAAA,2017,OCTOBER  ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,ENS3RUW,5640,2130,3,418.9
AAAA,2017,OCTOBER  ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,OVV,B2303,249,3,50.13
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1221,20,512.82
AAAA,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,12,1,80.64
AAAA,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,135,2,121.95
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,750,10,315
AAAA,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,12,1,80.64
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1881,34,727.32
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1053,19,442.26
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1935,35,748.2
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1575,28,609
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,750,12,315
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,750,10,315
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,750,10,315
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1536,26,593.92
AAAA,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,858,15,360.36
AAAA,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,750,10,315
AAAA,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1131,20,475.02
AAAA,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1881,34,727.32
AAAA,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1218,22,511.56
AAAA,2017,NOVEMBER ,NBQADLS,NBQA4SPRTGNZOAZOFS,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,XXX,ZXM,ZXM3KYG,B2320,24,1,81.84
AAAA,2017,NOVEMBER ,NBQADLS,NBQA4SPRTGNZOAZOFS,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,XXX,ZXM,ZXM3KYG,B2320,15,1,81.15
AACC,2017,SEPTEMBER,VDGEBJC,VDGEBNFQ3ZLNHTSGTJYDDMKEH,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,9159,166.5,5,126.5
YYYY,2017,SEPTEMBER,UFCFSJC,OJFEBWJZSYBQZLZHU,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,ENS,B2303,732,1,219.6
YYYY,2017,SEPTEMBER,UFCFSJC,OJFEBWJZSYBQZLZHU,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,ENS,B2345,708,1,212.4
YYYY,2017,OCTOBER  ,UFCFSJC,OJFEBWJZSYBQZLZHU,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,ENS,B2303,519,1,166.08
YYYY,2017,OCTOBER  ,UFCFSJC,OJFEBWJZSYBQZLZHU,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,ENS,B2303,1134,5,362.88
YYYY,2017,NOVEMBER ,UFCFSJC,OJFEBWJZSYBQZLZHU,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,RWCBA,B2303,744,21,238.08
YYYY,2017,NOVEMBER ,KBQNKJC,KBQNKLDJ3TUFHGVWTJYDDMKEH,YQP,RWAYRM6OFWYIBVQEVIFUNUSXQN,YQP,ZZZ,ZZZ,DLJ,ENS,B2303,1107,1,365.31
YYYY,2017,SEPTEMBER,DSHAGJC,DSHA4VFQVWFFR3ZWE2SYBQZLZHU,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,ENS3BQU,B2303,3375,1,911.25
AAAA,2017,OCTOBER  ,GIKDOFI,GIK3IH1CABCBR3OLS2ABG1NCSDORKMSBKLSW,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,DLJ,OOD,B2303,2295,26,948.6
AAAA,2017,OCTOBER  ,GIKDOFI,GIK3IH1CABCBR3OLS2ABG1NCSDORKMSBKLSW,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,DLJ,OLE3EYP,B2303,4578,56,1892.25
AAAA,2017,OCTOBER  ,GIKDOFI,GIK3IH1CABCBR3OLS2ABG1NCSDORKMSBKLSW,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,DLJ,OLE3EOZ,B2303,4375.5,26,1808.55
AAAA,2017,OCTOBER  ,GIKDOFI,GIK3IH1CABCBR3OLS2ABG1NCSDORKMSBKLSW,WAZ,PFAYMNFPXWVHNHNRMJDJGCS,WAZ,ZZZ,ZZZ,DLJ,RWCBA,B2303,300,3,134
AACC,2017,SEPTEMBER,IFQROFI,IFQROUJ23SAQDDWWJNNG0T2A4VLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,192,1,272.9
AACC,2017,SEPTEMBER,IFQROFI,IFQROUJ23SAQDDWWJNNG0T2A4VLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD,B2303,22.5,1,240
AACC,2017,OCTOBER  ,IFQROFI,IFQROUJ23SAQDDWWJNNG0T2A4VLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,ZZZ,394.5,1,261.7
AACC,2017,OCTOBER  ,IFQROFI,IFQROUJ23SAQDDWWJNNG0T2A4VLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,BJH,ZZZ,103.5,2,111.8
AACC,2017,OCTOBER  ,IFQROFI,IFQROUJ23SAQDDWWJNNG0T2A4VLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS,B2303,2076,3,1377.1
AAAA,2017,SEPTEMBER,SBMAZFI,SBMAZSJMA4OUCSYBQZLZHU,YBD,PFAYMNFPXWVHNHNRMJDJGCS,YBD,ZZZ,ZZZ,XGK,BLU3CRZ7ENS3PAH,B2443,5307,11,2402.76
AACC,2017,SEPTEMBER,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJK7BLU,B2303,7.5,1,240
AACC,2017,SEPTEMBER,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RLQ,9159,16.5,2,155.85
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJK,B2303,76.5,3,240
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,BJO3IJZ7BLU,B2303,216,3,382.5
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,BLU3RJK7SJD,B2303,6,1,240
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJK7BLU,ZZZ,46.5,1,240
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJK7BLU,ZZZ,40.5,2,240
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJK7BLU,ZZZ,21,1,240
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,BJH3IJZ7BLU,B2303,261,3,447.6
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJK7BLU,ZZZ,148.5,4,230.4
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJK7BLU,B2303,12,1,155.55
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RLQ,B2303,3,1,240.15
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,BLU3RJD7SJD,B2303,7.5,1,240.35
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJK7BLU,ZZZ,180,6,330.4
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJD7BLU,B2303,13.5,1,240.65
AACC,2017,OCTOBER  ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,BJO3RLQ7SJD,ZZZ,18,1,240.85
AACC,2017,NOVEMBER ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,SJD3RJD7BLU,B2303,4.5,1,240.25
AACC,2017,NOVEMBER ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,BJO3IJZ7BLU,B2303,9,1,170.45
AACC,2017,NOVEMBER ,ESHNYFI,ESHNYV1RWWWADRZDOCSYBQZLZHU,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,BLU3IJZ7BJO,B2303,6,1,170.3
AAAA,2017,NOVEMBER ,NJMTSFI,NJMTSWTT3KRSKD4HYORSVT23GFIVEWC1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,OJU3UNO,B2303,4179,3,2312.4
AAAA,2017,NOVEMBER ,NJMTSFI,NJMTSWTT3KRSKD4HYORSVT23GFIVEWC1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,OJU3UNO,B2303,1003.5,2,588.48
AAAA,2017,NOVEMBER ,NJMTSFI,NJMTSWTT3KRSKD4HYORSVT23GFIVEWC1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,OJU3UNO,B2303,504,1,328.72
AAAA,2017,NOVEMBER ,NJMTSFI,NJMTSWTT3KRSKD4HYORSVT23GFIVEWC1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,OJU,B2303,3012,13,1546.16
AAAA,2017,NOVEMBER ,NJMTSFI,NJMTSWTT3KRSKD4HYORSVT23GFIVEWC1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS3EJQ,B2303,1368,2,799.6
AAAA,2017,NOVEMBER ,GIKDOEF,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,YAM,YNDLVDAGXHRSCJZIQCW,YAM,ZZZ,ZZZ,DLJ,ONI,B2345,13.5,1,42.63
AAAA,2017,NOVEMBER ,GIKDOEF,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,YAM,YNDLVDAGXHRSCJZIQCW,YAM,ZZZ,ZZZ,DLJ,RWCBA,B2345,36,1,43.68
YYYY,2017,SEPTEMBER,SJMNOJC,SJMNOFMD3WQUDRBDUHOBDM2FFW1KTRVLXPOOMDT,BVS,RWAYRM6OFWYIBVQEVIFUNUSXQN,BVS,ZZZ,ZZZ,DLJ,RWCBA,ZZZ,2007,2,587.05
AACC,2017,SEPTEMBER,KBVK6DF,KBVK4ISDIUKU2SSUWHCSVTJYDDMKEH,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,BLH3RUW7BJH,5553,135,1,270
YYYY,2017,SEPTEMBER,KBVK6DF,KBVK4ISDIUKU2SSUWHCSVTJYDDMKEH,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,ENS3RLQ7BUA3RJK,B2305,4608,4,6144
YYYY,2017,OCTOBER  ,KBVK6DF,KBVK4ISDIUKU2SSUWHCSVTJYDDMKEH,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,ENS3RLQ7BUA3RJK,5553,2373,2,3164
AAAA,2017,OCTOBER  ,KBVK6DF,KBVK4ISDIUKU2SSUWHCSVTJYDDMKEH,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,ENS3RLQ7BUA,B2305,777,1,1864.8
AACC,2017,NOVEMBER ,KBVK6DF,KBVK4ISDIUKU2SSUWHCSVTJYDDMKEH,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,BLU3RJK7BUA,B2305,243,1,526.5
AACC,2017,NOVEMBER ,KBVK6DF,KBVK4ISDIUKU2SSUWHCSVTJYDDMKEH,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,BLU3RUW7BJO,B2305,135,1,292.5
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2319,183,7,1248.65
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2311,217.5,19,1519.65
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2319,1.5,1,270
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2311,228,15,1587.4
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2311,13.5,4,271.15
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2319,3,1,270
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2311,271.5,4,1851
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2319,10.5,4,270
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2319,12,2,270
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2319,12,2,271
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2319,669,29,4214.75
AAAA,2017,SEPTEMBER,WSZN1DF,WSZNGJVZRRVLXPOOMDT,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,SJD3RJD,B2319,7.5,2,270.65
AACC,2017,SEPTEMBER,UPX40DF,UPXAZ0DZRURTJYDDMKEH,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXX,ZZZ,ZZZ,DLJ,BLU3RUW7BJO,B2345,423,7,810.75
AACC,2017,SEPTEMBER,UPX40DF,UPXAZ0DZRURTJYDDMKEH,XXX,RWAYRM6EOJT3RVWVXCWXPJMDKYSQRCHI,XXY,ZZZ,ZZZ,DLJ,BUA3RLQ7BJO,B2345,480,1,960
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,750,10,315
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,750,11,315
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,759,11,318.78
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1383,25,580.86
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1956,34,756.32
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,2148,23,830.56
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1989,36,769.08
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,1110,15,466.2
AAAA,2017,NOVEMBER ,NBKAHLS,NBKA4WFIAFDU2EGNBM3GNZOAZOFS,QQJ,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,FTS,ZZZ,ZZZ,DLJ,RWCBA,B2345,762,15,294.64
YYYY,2017,NOVEMBER ,SBXAALS,SBXAA0LZYVDO2TCRTRKMSBKLSW,JQV,FBDFZRQ7ONHZOUWG0XX3VAORZJQEAYOPBCLJ,JQV,ZZZ,ZZZ,DLJ,RWCBA,B2345,882,12,370.44
